Date,Open,Open,Open,High,High,High,Low,Low,Low,Close,Close,Close,Volume,Volume,Volume
2025-12-16,,31.715999603271484,166.64999389648438,,31.715999603271484,173.92999267578125,,31.280000686645508,166.5500030517578,,31.43000030517578,173.4499969482422,,58600,4190100
2025-12-17,,31.299999237060547,174.00999450683594,,31.461000442504883,175.13999938964844,,31.170000076293945,158.6999969482422,,31.190000534057617,159.97000122070312,,46900,6902900
2025-12-18,,31.639999389648438,165.66000366210938,,31.795000076293945,171.9199981689453,,31.5049991607666,162.6699981689453,,31.610000610351562,166.1699981689453,,64300,7652500
2025-12-19,,31.770000457763672,166.6999969482422,,31.8700008392334,171.41000366210938,,31.649999618530273,162.6999969482422,,31.649999618530273,163.02999877929688,,54700,7141800
2025-12-22,,31.770000457763672,164.0,,32.099998474121094,164.30999755859375,,31.5939998626709,160.85000610351562,,31.600000381469727,161.57000732421875,,90400,4379200
2025-12-23,,31.75,161.57000732421875,,32.040000915527344,163.6999969482422,,31.729999542236328,160.1300048828125,,31.799999237060547,161.6699981689453,,76400,3772000
2025-12-24,,31.84000015258789,160.99000549316406,,31.93000030517578,162.5850067138672,,31.76799964904785,159.77000427246094,,31.90999984741211,161.9600067138672,,27300,1342200
2025-12-26,,31.100000381469727,161.6699981689453,,32.060001373291016,163.0,,31.100000381469727,160.35000610351562,,31.969999313354492,161.6699981689453,,72400,2317500
2025-12-29,,32.040000915527344,161.0,,32.099998474121094,164.1999969482422,,31.850000381469727,159.9239959716797,,31.959999084472656,161.83999633789062,,27100,2856100
2025-12-30,,32.05500030517578,162.0,,32.290000915527344,163.05999755859375,,32.029998779296875,161.05999755859375,,32.095001220703125,162.6199951171875,,104300,2220600
2025-12-31,,32.099998474121094,162.88999938964844,,33.060001373291016,164.5,,31.940000534057617,161.22000122070312,,31.940000534057617,161.3300018310547,,31800,1845100
2026-01-02,,32.150001525878906,163.88999938964844,,32.38999938964844,169.27999877929688,,32.099998474121094,163.88999938964844,,32.34000015258789,165.22999572753906,,61600,3838400
2026-01-05,,31.75,169.3699951171875,,32.75,171.65499877929688,,31.75,160.19000244140625,,32.720001220703125,162.92999267578125,,46600,4385200
2026-01-06,,32.75,169.0,,32.91999816894531,172.61000061035156,,31.780000686645508,163.77999877929688,,32.880001068115234,169.52999877929688,,87100,6577500
2026-01-07,,33.2400016784668,168.64999389648438,,33.84000015258789,168.64999389648438,,33.029998779296875,153.5399932861328,,33.40999984741211,154.60000610351562,,214400,9433200
2026-01-08,,32.810001373291016,155.25,,33.380001068115234,155.8000030517578,,32.810001373291016,149.19000244140625,,33.310001373291016,150.60000610351562,,113400,6866800
2026-01-09,,33.529998779296875,174.3300018310547,,33.650001525878906,174.74000549316406,,33.349998474121094,165.8800048828125,,33.61000061035156,166.3699951171875,,65700,14316000
2026-01-12,,33.75,164.6699981689453,,33.974998474121094,176.74000549316406,,33.630001068115234,164.0800018310547,,33.88999938964844,172.5800018310547,,57200,7189100
2026-01-13,,33.31999969482422,174.0,,33.45000076293945,175.4499969482422,,33.209999084472656,170.82000732421875,,33.380001068115234,171.4199981689453,,62700,5430300
2026-01-14,,33.5099983215332,169.38999938964844,,33.59000015258789,171.17999267578125,,33.279998779296875,166.0500030517578,,33.47999954223633,168.97000122070312,,52700,3888200
2026-01-15,,34.0,173.0,,34.220001220703125,182.55999755859375,,33.933998107910156,171.67999267578125,,34.06999969482422,180.17999267578125,,227400,7116800
2026-01-16,,33.76499938964844,167.5500030517578,,33.90999984741211,171.1199951171875,,33.7400016784668,163.00999450683594,,33.88999938964844,166.60000610351562,,67400,13330600
2026-01-20,,33.06999969482422,161.27000427246094,,33.47999954223633,166.0,,33.06999969482422,156.25,,33.2400016784668,156.80999755859375,,64500,7599100
2026-01-21,,33.91999816894531,159.00999450683594,,34.58000183105469,161.97999572753906,,33.89400100708008,153.77000427246094,,34.5099983215332,160.02000427246094,,53200,6651300
2026-01-22,,34.869998931884766,161.92999267578125,,35.053001403808594,163.5,,34.73500061035156,159.14999389648438,,34.959999084472656,160.36000061035156,,68300,4176200
2026-01-23,,34.900001525878906,160.0,,35.22999954223633,162.8699951171875,,34.77299880981445,158.0,,35.130001068115234,160.1199951171875,,48200,4475800
2026-01-26,,35.209999084472656,160.58999633789062,,35.43000030517578,165.30999755859375,,35.209999084472656,157.89999389648438,,35.310001373291016,158.80999755859375,,53100,3953100
2026-01-27,,35.63999938964844,159.50999450683594,,35.900001525878906,164.6199951171875,,35.57500076293945,158.14999389648438,,35.7599983215332,164.25999450683594,,61600,3622100
2026-01-28,,36.52000045776367,166.0,,36.83399963378906,166.55999755859375,,36.18000030517578,161.16000366210938,,36.560001373291016,165.63999938964844,,89500,4263800
2026-01-29,,36.790000915527344,165.9600067138672,,37.029998779296875,167.8800048828125,,36.189998626708984,158.7550048828125,,37.029998779296875,162.5800018310547,,72400,4798800
2026-01-30,,36.599998474121094,161.5,,36.599998474121094,164.5,,36.18000030517578,156.86000061035156,,36.38999938964844,158.35000610351562,,66300,3810800
2026-02-02,,36.52000045776367,157.64999389648438,,36.91999816894531,159.97999572753906,,36.5,154.02999877929688,,36.91999816894531,154.25999450683594,,70900,5506900
2026-02-03,,37.68000030517578,156.1199951171875,,38.380001068115234,156.5,,37.68000030517578,150.39199829101562,,38.16999816894531,153.0,,111700,4375800
2026-02-04,,39.0,153.19000244140625,,39.20000076293945,153.66000366210938,,38.529998779296875,139.27000427246094,,38.810001373291016,142.52000427246094,,81800,13329800
2026-02-05,,38.13999938964844,141.0,,38.47700119018555,143.91000366210938,,37.974998474121094,138.52999877929688,,38.2599983215332,143.07000732421875,,98000,7112900
2026-02-06,,38.2400016784668,150.0,,38.47999954223633,152.25999450683594,,38.220001220703125,147.4199981689453,,38.439998626708984,149.64999389648438,,83300,7406400
2026-02-09,,38.040000915527344,150.0,,38.529998779296875,155.77999877929688,,37.970001220703125,147.77999877929688,,38.47999954223633,152.97000122070312,,60000,5097000
2026-02-10,,38.56999969482422,160.39999389648438,,38.650001525878906,161.4199981689453,,38.43000030517578,154.80999755859375,,38.6150016784668,159.60000610351562,,74900,9074400
2026-02-11,,39.220001220703125,165.0,,39.400001525878906,165.30999755859375,,38.970001220703125,158.5500030517578,,39.2599983215332,160.14999389648438,,65200,4279300
2026-02-12,,39.5,160.72999572753906,,39.6150016784668,166.2100067138672,,38.79999923706055,160.39999389648438,,39.040000915527344,163.10000610351562,,93400,7493800
2026-02-13,,38.220001220703125,162.39999389648438,,38.560001373291016,171.66000366210938,,37.9370002746582,161.5,,38.529998779296875,171.49000549316406,,180500,5967900
2026-02-17,,37.83000183105469,170.8800048828125,,38.09000015258789,176.64999389648438,,37.53499984741211,169.9499969482422,,38.000999450683594,173.67999267578125,,65500,4655500
2026-02-18,,38.2400016784668,174.00999450683594,,38.540000915527344,175.5,,38.095001220703125,169.61000061035156,,38.220001220703125,170.57000732421875,,92500,3622700
2026-02-19,,38.11000061035156,169.91000366210938,,38.689998626708984,172.57000732421875,,38.040000915527344,168.25,,38.689998626708984,172.5,,102700,3154700
2026-02-20,,38.38999938964844,172.3000030517578,,38.95000076293945,173.5,,38.38999938964844,169.0,,38.84000015258789,171.39999389648438,,95100,3879800
2026-02-23,,38.72999954223633,170.63999938964844,,38.79999923706055,171.83999633789062,,38.45000076293945,165.2100067138672,,38.564998626708984,167.8000030517578,,100400,4133200
2026-02-24,,38.54999923706055,167.27999877929688,,39.150001525878906,171.67999267578125,,38.54999923706055,162.8800048828125,,39.150001525878906,171.6199951171875,,69900,4375300
2026-02-25,,38.82500076293945,172.3800048828125,,38.869998931884766,175.94000244140625,,38.540000915527344,170.0800018310547,,38.7400016784668,175.36000061035156,,88700,4810200
2026-02-26,,38.90999984741211,171.36000061035156,,38.93000030517578,177.22999572753906,,38.380001068115234,164.11000061035156,,38.75,176.82000732421875,,58100,7746200
2026-02-27,,38.61000061035156,175.0,,38.970001220703125,178.30999755859375,,38.540000915527344,170.88999938964844,,38.849998474121094,173.88999938964844,,60200,5494900
2026-03-02,,37.2599983215332,170.1999969482422,,37.900001525878906,176.52000427246094,,37.2599983215332,165.8300018310547,,37.619998931884766,165.99000549316406,,99200,5138100
2026-03-03,,35.77000045776367,161.69000244140625,,36.474998474121094,163.52999877929688,,35.380001068115234,152.97999572753906,,36.279998779296875,161.6999969482422,,86300,6653900
2026-03-04,,37.2599983215332,161.58999633789062,,37.34000015258789,164.2100067138672,,37.0,160.39999389648438,,37.06999969482422,163.36000061035156,,93100,4677700
2026-03-05,,36.5099983215332,161.8800048828125,,36.79999923706055,167.97000122070312,,35.939998626708984,161.67999267578125,,36.439998626708984,167.39999389648438,,83100,4946400
2026-03-06,,35.310001373291016,164.4499969482422,,36.04999923706055,168.3800048828125,,35.2239990234375,158.3000030517578,,35.970001220703125,158.64999389648438,,64000,5625400
2026-03-09,,34.709999084472656,155.89999389648438,,35.97999954223633,164.6300048828125,,34.36000061035156,155.0,,35.650001525878906,163.6199951171875,,93200,4109000
2026-03-10,,36.380001068115234,165.36000061035156,,36.858001708984375,168.7899932861328,,36.0,164.30499267578125,,36.02000045776367,164.39999389648438,,87800,4148000
2026-03-11,,35.900001525878906,163.60000610351562,,36.58000183105469,163.99000549316406,,35.83599853515625,155.14999389648438,,36.09000015258789,159.16000366210938,,67200,6074600
2026-03-12,,35.70000076293945,157.0800018310547,,35.91999816894531,163.1999969482422,,35.082000732421875,156.6999969482422,,35.54999923706055,159.5800018310547,,81500,4053200
2026-03-13,,35.40999984741211,161.75999450683594,,35.40999984741211,165.24000549316406,,34.209999084472656,157.72999572753906,,34.209999084472656,158.9499969482422,,13658,3676465
